No,Score,Label,Xmin,Ymin,Xmax,Ymax,Correct
1936,0.5421736240386963,Notwaza,196.3419189453125,286.2552795410156,278.94622802734375,328.2148742675781,False
1937,0.6068384051322937,Notwaza,195.80580139160156,286.49237060546875,279.0838623046875,328.13421630859375,False
1938,0.5694690942764282,Notwaza,195.30215454101562,285.9997253417969,280.605224609375,329.1885681152344,False
1939,0.5139129161834717,Notwaza,194.61819458007812,286.3158874511719,280.8340148925781,328.8129577636719,False
2094,0.5968630313873291,Grab-blow,121.0683364868164,104.3409423828125,300.7298583984375,311.5567932128906,False
2095,0.6481050848960876,Grab-blow,117.45551300048828,105.00535583496094,304.57928466796875,311.0272216796875,False
2107,0.6550019979476929,Grab-blow,202.95782470703125,130.29931640625,353.473388671875,289.1258544921875,False
2108,0.6504930853843689,Grab-blow,204.95797729492188,129.73765563964844,351.1506042480469,289.02294921875,False
2110,0.5010063648223877,Grab-blow,198.51351928710938,124.36083984375,355.4720764160156,309.068115234375,False
2111,0.5293831825256348,Grab-blow,200.53900146484375,118.44509887695312,348.857177734375,291.76007080078125,False
2112,0.5038669109344482,Grab-blow,201.48855590820312,121.09796142578125,349.0594177246094,289.5718688964844,False
2157,0.5847973823547363,Grab-blow,180.3480987548828,73.88029479980469,375.55810546875,292.81884765625,False
2158,0.6276831030845642,Grab-blow,179.87493896484375,72.96957397460938,375.87127685546875,293.8580627441406,False
2175,0.5072419047355652,Notwaza,196.60687255859375,289.52142333984375,280.6821594238281,335.55108642578125,False
2176,0.5101304054260254,Notwaza,198.9873504638672,292.5479736328125,282.8334045410156,328.32977294921875,False
2211,0.5163831114768982,Notwaza,201.38449096679688,290.4947204589844,282.4622497558594,324.4114074707031,False
2270,0.5355616211891174,Down-B,198.0817108154297,289.09600830078125,283.82708740234375,327.8218994140625,False
2271,0.5087885856628418,Down-B,194.88116455078125,289.381591796875,286.79718017578125,329.1387939453125,False
2272,0.5300607681274414,Down-B,194.6807861328125,289.2945251464844,286.9637451171875,328.3699645996094,False
2286,0.5000674724578857,Grab-blow,225.7473907470703,133.22268676757812,295.65484619140625,238.94076538085938,False
2313,0.5902262926101685,Grab-blow,211.72967529296875,118.3827133178711,289.9028015136719,247.09683227539062,False
2314,0.5854254961013794,Grab-blow,210.95558166503906,119.88672637939453,290.3075256347656,245.412109375,False
2319,0.5780681371688843,Down-B,507.82635498046875,83.59500122070312,594.0369262695312,124.10844421386719,False
2320,0.540846049785614,Down-B,508.51153564453125,84.12892150878906,594.2494506835938,124.51512145996094,False
2321,0.6558462977409363,Down-B,506.61474609375,84.62092590332031,595.8563232421875,124.34078979492188,False
2322,0.6813911199569702,Down-B,507.2830810546875,84.3726577758789,594.9801025390625,123.5542221069336,False
2323,0.5966503620147705,Down-B,505.5627136230469,83.35484313964844,597.2799682617188,124.48167419433594,False
2324,0.6084464192390442,Down-B,505.607177734375,84.24807739257812,597.7703857421875,124.8509521484375,False
2325,0.7317978143692017,Down-B,510.0404052734375,83.78433227539062,598.1241455078125,122.96400451660156,False
2325,0.5692557692527771,Down-B,201.20404052734375,291.99554443359375,281.48016357421875,324.069091796875,False
2326,0.7461618185043335,Down-B,508.77520751953125,84.14764404296875,598.9628295898438,122.96305847167969,False
2326,0.5380851030349731,Down-B,200.84266662597656,292.16473388671875,281.77569580078125,324.11883544921875,False
2327,0.6894218921661377,Down-B,506.8597412109375,84.22053527832031,599.3265380859375,121.87371826171875,False
2327,0.7976900935173035,Down-B,199.55148315429688,291.61468505859375,283.57879638671875,322.92822265625,False
2328,0.8031112551689148,Down-B,199.20497131347656,291.580322265625,283.89404296875,323.34063720703125,False
2328,0.6767733693122864,Down-B,506.3194274902344,84.25939178466797,600.0,122.12056732177734,False
2329,0.6165603995323181,Down-B,511.29345703125,83.24491882324219,596.647216796875,122.23893737792969,False
2329,0.8036901950836182,Down-B,200.69049072265625,291.72259521484375,282.3744812011719,323.94537353515625,False
2330,0.6681020259857178,Down-B,510.5465087890625,83.71861267089844,597.2890625,122.38304138183594,False
2330,0.7820690274238586,Down-B,199.92953491210938,292.0102233886719,282.9942932128906,323.2835998535156,False
2331,0.8458768725395203,Down-B,201.89984130859375,291.51544189453125,281.7510681152344,322.21429443359375,False
2331,0.7344549298286438,Down-B,507.6267395019531,83.64338684082031,599.1297607421875,121.47726440429688,False
2332,0.8183315396308899,Down-B,201.57078552246094,291.7460632324219,281.6963195800781,322.0528259277344,False
2332,0.7481639981269836,Down-B,506.8056335449219,83.79696655273438,600.0089111328125,121.48504638671875,False
2333,0.8216997385025024,Down-B,203.6356964111328,291.4516296386719,279.81488037109375,321.7142639160156,False
